Id,OrgId,IncidentId,AlertId,Timestamp,DetectorId,AlertTitle,Category,MitreTechniques,IncidentGrade,ActionGrouped,ActionGranular,EntityType,EvidenceRole,DeviceId,Sha256,IpAddress,Url,AccountSid,AccountUpn,AccountObjectId,AccountName,DeviceName,NetworkMessageId,EmailClusterId,RegistryKey,RegistryValueName,RegistryValueData,ApplicationId,ApplicationName,OAuthApplicationId,ThreatFamily,FileName,FolderPath,ResourceIdName,ResourceType,Roles,OSFamily,OSVersion,AntispamDirection,SuspicionLevel,LastVerdict,CountryCode,State,City
326417517640,254,9770,12847,2024-06-04T07:54:52.000Z,210,201,Exfiltration,,BenignPositive,,,File,Impacted,98799,42,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,38,29,3586,,,5,66,,,,242,1445,10630
532575947754,55,318177,684203,2024-06-13T23:49:07.000Z,2,2,CommandAndControl,,TruePositive,,,Url,Related,98799,138268,360606,54254,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630
1159641172864,75,48,805091,2024-06-09T13:25:34.000Z,511,329,CredentialAccess,T1110.004;T1110.003,TruePositive,,,User,Impacted,98799,138268,360606,160396,3900,5261,3903,4086,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,Compromised,5,66,,,Malicious,242,1445,10630
481036338894,0,239,495820,2024-06-07T19:21:37.000Z,0,0,InitialAccess,T1078;T1078.004,TruePositive,,,Ip,Related,98799,138268,198,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,1,0,0
996432412673,25,425,5525,2024-06-12T08:47:41.000Z,30,3410,Exfiltration,,BenignPositive,,,MailMessage,Impacted,98799,138268,360606,160396,441377,275841,425863,453297,153085,19100,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1675037248270,255,736,271918,2024-06-03T18:32:11.000Z,2,2,CommandAndControl,,TruePositive,,,Machine,Impacted,13273,138268,360606,160396,441377,673934,425863,453297,18653,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,0,0,,Suspicious,Suspicious,242,1445,10630
1056561957093,52,40429,1153332,2024-06-04T05:55:17.000Z,215,88,CredentialAccess,T1110,BenignPositive,,,Machine,Impacted,98799,138268,360606,160396,441377,673934,425863,453297,37,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1168231107279,95,992,26,2024-06-03T18:36:29.000Z,27,18,Discovery,T1087;T1087.002,BenignPositive,,,User,Impacted,98799,138268,360606,160396,434887,531631,316207,368564,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,Suspicious,5,66,,,,242,1445,10630
1056561955581,233,173794,233979,2024-06-12T14:36:32.000Z,10,8,InitialAccess,T1566.001,TruePositive,,,MailCluster,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,Malicious,242,1445,10630
8589938277,3,360943,1090507,2024-06-03T23:56:13.000Z,36,228,Malware,T1046,BenignPositive,,,Machine,Impacted,20249,138268,360606,160396,441377,673934,425863,453297,32458,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630
1666447311459,93,9,0,2024-06-12T01:27:49.000Z,27,18,Discovery,T1087;T1087.002,FalsePositive,,,User,Impacted,98799,138268,360606,160396,276373,673934,425863,271373,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,Suspicious,5,66,,,,242,1445,10630
987842483055,37,52,4183,2024-06-13T04:29:41.000Z,389,855,Exfiltration,,FalsePositive,,,MailMessage,Impacted,98799,138268,360606,160396,441377,23945,425863,453297,153085,6,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
962072675970,1,320,126897,2024-06-04T03:15:22.000Z,7,6,InitialAccess,,TruePositive,,,User,Impacted,98799,138268,360606,160396,3583,4766,3583,3745,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
77309413066,26,27762,475005,2024-06-16T08:53:14.000Z,31,1086,Malware,,BenignPositive,,,File,Related,98799,1667,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,Multiverze,3129,14737,3586,,,5,66,,Suspicious,Malicious,242,1445,10630
249108105137,811,832,41889,2024-06-05T17:25:08.000Z,66,48,InitialAccess,,TruePositive,,,Mailbox,Impacted,98799,138268,360606,160396,29069,47718,29620,31779,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,Malicious,242,1445,10630
1271310321413,0,173,514417,2024-06-05T14:40:08.000Z,0,0,InitialAccess,T1078;T1078.004,TruePositive,,,CloudLogonRequest,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
300647712368,7,429,1023,2024-06-02T15:59:39.000Z,22,10,Impact,,FalsePositive,,,Ip,Related,98799,138268,891,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
644245096174,0,81,870893,2024-06-04T23:04:25.000Z,4,3,InitialAccess,,TruePositive,,,Ip,Related,98799,138268,15,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,4,4,16
51539608044,416,67691,1448985,2024-06-04T15:47:30.000Z,615,30552,Exfiltration,,FalsePositive,,,File,Impacted,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,19631,0,3586,,,5,66,,,,242,1445,10630
592705490596,3,69501,109427,2024-06-06T12:16:57.000Z,3,137,SuspiciousActivity,,BenignPositive,,,Url,Related,98799,138268,360606,51,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
223338299975,43,929,34087,2024-05-31T22:53:01.000Z,52,10,Impact,,BenignPositive,,,Ip,Related,98799,138268,7912,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
523986010629,498,178724,829581,2024-06-11T22:26:52.000Z,0,0,InitialAccess,T1078;T1078.004,FalsePositive,,,User,Impacted,98799,138268,360606,160396,33391,52204,31503,34427,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
420906796303,117,71,1324183,2024-06-04T20:24:16.000Z,0,0,InitialAccess,T1078;T1078.004,TruePositive,,,User,Impacted,98799,138268,360606,160396,11322,18168,11358,12351,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
171798691841,25,103,212360,2024-06-04T18:40:25.000Z,30,36999,Exfiltration,,BenignPositive,,,MailMessage,Impacted,98799,138268,360606,160396,441377,111637,425863,453297,153085,137630,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
103079215110,570,48228,138973,2024-06-03T10:50:39.000Z,1,1,InitialAccess,T1566.002,BenignPositive,,,User,Impacted,98799,138268,360606,160396,5709,3597,5684,6114,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
824633725649,135,6906,2458,2024-06-03T18:28:49.000Z,381,33,Persistence,T1078;T1098,BenignPositive,,,User,Impacted,98799,138268,360606,160396,313868,350407,292048,224001,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1271310321413,0,173,1216955,2024-06-04T09:33:09.000Z,0,0,InitialAccess,T1078;T1078.004,TruePositive,,,CloudLogonRequest,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
103079216678,455,122116,462849,2024-06-10T17:24:36.000Z,6,5,InitialAccess,T1566,TruePositive,,,MailMessage,Related,98799,138268,360606,160396,441377,86,425863,453297,153085,283324,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,Inbound,,NoThreatsFound,242,1445,10630
764504180286,41,126256,112429,2024-06-10T19:46:13.000Z,32,28813,Exfiltration,,TruePositive,,,File,Impacted,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,213694,0,3586,,,5,66,,,,242,1445,10630
1640677511784,69,188922,857012,2024-06-13T20:03:48.000Z,0,0,InitialAccess,T1078;T1078.004,FalsePositive,,,User,Impacted,98799,138268,360606,160396,169820,211897,147314,56116,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1305670059671,388,45777,45857,2024-06-11T22:03:31.000Z,1,1,InitialAccess,T1566.002,BenignPositive,,,Url,Related,98799,138268,360606,62919,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,NoThreatsFound,242,1445,10630
386547060951,86,338948,670505,2024-06-03T16:10:04.000Z,284,276,Impact,T1640,BenignPositive,,,Ip,Related,98799,138268,232,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
463856471393,2,17801,6359,2024-06-04T05:31:12.000Z,18,14,Exfiltration,,BenignPositive,,,User,Impacted,98799,138268,360606,160396,47188,10311,43634,46610,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1640677509016,131,65863,58959,2024-06-13T00:13:32.000Z,6,5,InitialAccess,T1566,BenignPositive,,,Ip,Related,98799,138268,90,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,NoThreatsFound,242,1445,10630
429496731383,0,230,73948,2024-06-05T10:25:41.000Z,0,0,InitialAccess,T1078;T1078.004,TruePositive,,,User,Impacted,98799,138268,360606,160396,1665,2226,1648,1745,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1700807053988,4,388,274,2024-05-21T18:47:52.000Z,8,7,InitialAccess,T1133,FalsePositive,,,Machine,Impacted,98799,138268,360606,160396,441377,673934,425863,453297,385,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1194000912236,12,2208,1312,2024-06-03T01:36:24.000Z,16,51,Impact,,BenignPositive,,,Ip,Related,98799,138268,2191,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1700807052109,439,234377,632780,2024-06-11T13:44:02.000Z,133,380,Malware,,TruePositive,,,Machine,Impacted,569,138268,360606,160396,441377,673934,425863,453297,1757,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,0,0,,Suspicious,Suspicious,242,1445,10630
1614907708073,9,160,211683,2024-06-14T11:03:03.000Z,90,17447,Exfiltration,,BenignPositive,,,Ip,Related,98799,138268,9886,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
25769805405,1,529,54192,2024-06-03T09:41:18.000Z,0,0,InitialAccess,T1078;T1078.004,TruePositive,,,CloudLogonSession,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
223338304201,38,289307,693576,2024-06-13T12:58:35.000Z,2,2,CommandAndControl,,BenignPositive,,,Machine,Impacted,70591,138268,360606,160396,441377,673934,425863,453297,99846,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,0,0,,Suspicious,Suspicious,242,1445,10630
1563368097503,0,422,169655,2024-06-05T10:59:50.000Z,0,0,InitialAccess,T1078;T1078.004,TruePositive,,,CloudLogonSession,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1099511628863,16,39903,27886,2024-06-06T22:38:22.000Z,24,999,Exfiltration,,BenignPositive,,,MailMessage,Impacted,98799,138268,360606,160396,441377,183455,425863,453297,153085,12178,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1236950583278,23,331,888376,2024-06-15T03:03:24.000Z,4,3,InitialAccess,,FalsePositive,,,Ip,Related,98799,138268,7087,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,16,1445,10630
1013612285330,2,5936,10084,2024-06-05T19:48:20.000Z,15,13,Exfiltration,,BenignPositive,,,User,Impacted,98799,138268,360606,160396,441377,518874,425863,361033,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
266287974422,90,248,1233718,2024-06-04T13:03:35.000Z,7,6,InitialAccess,,TruePositive,,,Ip,Related,98799,138268,1480,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,3,39,45
206158431293,47,8612,3873,2024-06-15T00:17:10.000Z,57,29,CommandAndControl,T1046;T1071;T1210,FalsePositive,,,Ip,Related,98799,138268,79,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1451698950491,69,26655,1101597,2024-06-03T18:01:17.000Z,847,1217,PrivilegeEscalation,T1543;T1543.002,BenignPositive,,,Machine,Impacted,641,138268,360606,160396,441377,673934,425863,453297,1879,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,2,3,,Suspicious,Suspicious,242,1445,10630
541165882649,59,180002,769678,2024-06-11T20:10:50.000Z,2,2,CommandAndControl,,BenignPositive,,,User,Impacted,98799,138268,360606,160396,35269,56431,34593,41820,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630
1211180777532,6,2486,1616,2024-05-31T08:04:10.000Z,17,58,Impact,,BenignPositive,,,Ip,Related,98799,138268,836,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1606317770674,467,52634,84701,2024-06-15T01:54:20.000Z,1,1,InitialAccess,T1566.002,BenignPositive,,,MailMessage,Related,98799,138268,360606,160396,441377,136264,425863,453297,153085,117639,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1408749275275,49,188284,275736,2024-06-03T13:17:09.000Z,2,2,CommandAndControl,,TruePositive,,,Url,Related,98799,138268,360606,217,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630
1589137904404,37,434,21116,2024-06-13T02:05:56.000Z,97,5133,Exfiltration,,FalsePositive,,,MailMessage,Impacted,98799,138268,360606,160396,441377,22859,425863,453297,153085,518,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1159641174508,804,25005,15314,2024-06-10T00:23:54.000Z,121,102,CredentialAccess,T1110;T1110.001;T1110.003,FalsePositive,,,User,Impacted,98799,138268,360606,160396,313459,397061,245956,267353,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,Suspicious,5,66,,,,242,1445,10630
1666447313419,326,140273,1477179,2024-06-12T05:03:09.000Z,25,17,InitialAccess,,BenignPositive,,,Mailbox,Impacted,98799,138268,360606,160396,24173,24098,24367,26689,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
730144445137,91,48638,49818,2024-06-10T19:57:06.000Z,122,18172,Exfiltration,,BenignPositive,,,MailMessage,Impacted,98799,138268,360606,160396,441377,11273,425863,453297,153085,20607,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1288490191144,48,130548,589935,2024-06-13T14:45:48.000Z,5,72,SuspiciousActivity,,BenignPositive,,,CloudApplication,Impacted,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,1,1,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
111669153677,1995,212729,833819,2024-06-06T00:27:15.000Z,19,15,InitialAccess,,FalsePositive,,,CloudLogonSession,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
652835030807,70,60692,66854,2024-06-14T06:14:18.000Z,1,1,InitialAccess,T1566.002,BenignPositive,,,Url,Related,98799,138268,360606,2783,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,Malicious,242,1445,10630
352187323116,2036,47942,947330,2024-06-03T16:47:39.000Z,0,0,InitialAccess,T1078;T1078.004,FalsePositive,,,CloudLogonRequest,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
188978562178,16,110179,353762,2024-06-03T14:43:00.000Z,24,8572,Exfiltration,,BenignPositive,,,MailMessage,Impacted,98799,138268,360606,160396,441377,323777,425863,453297,153085,421665,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1219770714037,23,399,545628,2024-06-03T21:56:36.000Z,0,0,InitialAccess,T1078;T1078.004,TruePositive,,,User,Impacted,98799,138268,360606,160396,5272,7451,5275,5686,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1030792155095,453,23831,897984,2024-06-05T20:13:58.000Z,0,0,InitialAccess,T1078;T1078.004,FalsePositive,,,CloudLogonSession,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1022202219856,1267,34123,156734,2024-06-08T22:05:27.000Z,1,1,InitialAccess,T1566.002,TruePositive,,,MailMessage,Related,98799,138268,360606,160396,441377,28538,425863,453297,153085,112570,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,Inbound,,NoThreatsFound,242,1445,10630
1185410978106,30,101677,78641,2024-06-07T10:39:57.000Z,37,23402,Exfiltration,,FalsePositive,,,MailMessage,Impacted,98799,138268,360606,160396,441377,5030,425863,453297,153085,80538,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1537598292007,6,379102,1083244,2024-06-10T07:17:16.000Z,2,2,CommandAndControl,,BenignPositive,,,Url,Related,98799,138268,360606,4920,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630
335007452987,14,4098,2944,2024-06-01T12:26:54.000Z,29,20,Impact,,TruePositive,,,Ip,Related,98799,138268,23770,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
506806145407,69,86330,1016357,2024-06-13T12:08:50.000Z,0,0,InitialAccess,T1078;T1078.004,FalsePositive,,,CloudLogonSession,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1159641173441,2,9144,6176,2024-06-04T07:14:16.000Z,18,14,Exfiltration,,BenignPositive,,,File,Impacted,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,67776,14125,3586,,,5,66,,,,242,1445,10630
970662609368,1496,293531,1604502,2024-06-04T01:45:08.000Z,3482,99702,Exfiltration,,,ContainAccount,account disabled,User,Impacted,98799,138268,360606,160396,51916,89409,51761,56748,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
429496730186,43,742,7234,2024-05-24T18:32:57.000Z,52,10,Impact,,BenignPositive,,,Ip,Related,98799,138268,122,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
850403527437,29,2809,1794,2024-06-13T18:21:13.000Z,54,33,Persistence,T1078;T1098,BenignPositive,,,User,Impacted,98799,138268,360606,160396,245039,373399,290530,245328,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
532575945787,140,577628,1131215,2024-06-06T10:43:51.000Z,532,40233,Exfiltration,,FalsePositive,,,MailMessage,Impacted,98799,138268,360606,160396,441377,196755,425863,453297,153085,294302,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1099511631580,57,162999,428634,2024-06-06T20:51:15.000Z,46,51860,Exfiltration,,BenignPositive,,,User,Impacted,98799,138268,360606,160396,710,949,701,756,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
523986012820,40,848,259132,2024-06-04T08:28:46.000Z,36,100,CredentialAccess,,BenignPositive,,,Machine,Impacted,6253,138268,360606,160396,441377,673934,425863,453297,10569,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630
704374636615,6,2997,1897,2024-06-02T20:05:49.000Z,17,786,Impact,,BenignPositive,,,Ip,Related,98799,138268,70866,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1391569405910,253,86920,100502,2024-06-14T11:21:08.000Z,1,1,InitialAccess,T1566.002,TruePositive,,,Mailbox,Impacted,98799,138268,360606,160396,170830,125952,167235,138558,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,Malicious,242,1445,10630
489626271745,25,123,292775,2024-06-05T22:46:26.000Z,30,2898,Exfiltration,,BenignPositive,,,MailMessage,Impacted,98799,138268,360606,160396,441377,8738,425863,453297,153085,14798,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
979252548043,9,201,56991,2024-06-14T00:51:20.000Z,90,6929,Exfiltration,,BenignPositive,,,Ip,Related,98799,138268,113,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1640677509377,52,2338,89,2024-05-22T21:46:10.000Z,99,669,CommandAndControl,T1568;T1008,BenignPositive,,,Ip,Related,98799,138268,145553,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1597727838178,10,2712,464,2024-05-26T14:35:58.000Z,12,782,Impact,,TruePositive,,,Ip,Related,98799,138268,71089,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
584115553864,21,38866,199028,2024-06-10T09:11:38.000Z,3,4,SuspiciousActivity,,BenignPositive,,,Ip,Related,98799,138268,88220,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630
1133871370861,9,53,1116366,2024-06-09T05:33:04.000Z,94,37316,Exfiltration,,BenignPositive,,,Ip,Related,98799,138268,112,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1331439863612,0,89,1280808,2024-06-08T07:41:15.000Z,0,0,InitialAccess,T1078;T1078.004,TruePositive,,,Ip,Related,98799,138268,210,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,1,0,0
566935684727,1,54,1285970,2024-06-05T12:57:30.000Z,0,0,InitialAccess,T1078;T1078.004,TruePositive,,,Ip,Related,98799,138268,54,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,1,0,0
601295422311,61,1058,453117,2024-06-06T18:13:39.000Z,13,11,InitialAccess,T1566,FalsePositive,,,MailMessage,Related,98799,138268,360606,160396,441377,79985,425863,453297,153085,171488,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1297080128102,9,45,1116439,2024-06-11T21:30:35.000Z,94,78821,Exfiltration,,BenignPositive,,,Ip,Related,98799,138268,10064,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
111669151404,1,30,515724,2024-06-08T00:02:55.000Z,0,0,InitialAccess,T1078;T1078.004,TruePositive,,,User,Impacted,98799,138268,360606,160396,11057,17341,11084,11828,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1614907708073,9,160,23044,2024-06-12T07:24:02.000Z,155,4438,Exfiltration,,BenignPositive,,,MailMessage,Impacted,98799,138268,360606,160396,441377,29499,425863,453297,153085,5740,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
257698039526,167,23318,617583,2024-06-10T16:11:11.000Z,3,4,SuspiciousActivity,,BenignPositive,,,Machine,Impacted,2039,138268,360606,160396,441377,673934,425863,453297,4041,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630
549755815919,23,176,1054685,2024-06-03T18:48:13.000Z,0,0,InitialAccess,T1078;T1078.004,TruePositive,,,CloudLogonSession,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1245540517659,0,83,182435,2024-06-07T03:15:00.000Z,0,0,InitialAccess,T1078;T1078.004,TruePositive,,,User,Impacted,98799,138268,360606,160396,366,477,357,392,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
8589939523,4,1847,315,2024-05-22T21:54:11.000Z,8,7,InitialAccess,T1133,FalsePositive,,,Machine,Impacted,98799,138268,360606,160396,441377,673934,425863,453297,518,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
962072677341,50,1495,86046,2024-06-10T11:09:14.000Z,0,0,InitialAccess,T1078;T1078.004,TruePositive,,,CloudLogonRequest,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
128849021539,8,9520,616637,2024-06-10T06:10:17.000Z,3,4,SuspiciousActivity,,TruePositive,,,Url,Related,98799,138268,360606,26,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630
1228360648674,19,649,2066,2024-06-01T12:21:53.000Z,23,16,CommandAndControl,,TruePositive,,,Url,Related,98799,138268,360606,592,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1254130451388,18,235124,1082853,2024-06-16T23:40:32.000Z,9,32,Execution,,FalsePositive,,,File,Related,98799,13455,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,15206,117668,3586,,,5,66,,,,242,1445,10630
1434519081200,78,153587,300665,2024-06-09T18:25:12.000Z,1,1,InitialAccess,T1566.002,BenignPositive,,,MailCluster,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,Suspicious,242,1445,10630
1271310323967,1051,107104,1529333,2024-06-03T19:33:08.000Z,25,17,InitialAccess,,BenignPositive,,,Mailbox,Impacted,98799,138268,360606,160396,38309,38638,39169,39955,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
